"","AcadYr","AcadTerm","DepartmentNameByCourseCode","Course number","CourseCode","SectionNumber","CourseTitle","ClassType","Instructor1Name","GradeACount","GradeBCount","GradeCCount","GradeDCount","GradeFCount","GradePCount","GradeNPCount","GradeWCount"
"18911","2014-15","Fall","Management",124,38099,"A","HR MANAGEMENT","LEC","MCLAUGHLIN G.",70,3,3,1,0,0,0,0
"18912","2014-15","Fall","Management",125,38100,"A","NEGOTIATIONS","LEC","SOMMER S.",30,30,7,0,0,0,0,0
"18913","2014-15","Fall","Management",131,38114,"A","INTERMED ACCTG I","LEC","JIAO T.",38,35,3,1,1,0,1,0
"18914","2014-15","Fall","Management",131,38115,"B","INTERMED ACCTG I","LEC","JIAO T.",33,39,11,1,0,0,0,0
"18915","2014-15","Fall","Management",132,38125,"A","INDIVIDUAL TAXATION","LEC","CHAO M.",29,44,8,1,1,0,0,0
"18916","2014-15","Fall","Management",132,38127,"B","INDIVIDUAL TAXATION","LEC","CHAO M.",10,48,11,2,2,0,0,0
"18917","2014-15","Fall","Management",141,38170,"A","INVESTMENTS","LEC","RICHEY T.",17,5,2,0,0,0,0,0
"18918","2014-15","Fall","Management",151,38195,"A","MKTG RESEARCH","LEC","LETOURNEAU D.",44,28,3,0,0,1,0,0
"18919","2014-15","Fall","Management",160,38235,"A","INTRO BUS & GOVT","LEC","DANLEY S.",15,25,8,1,1,1,0,0
"18920","2014-15","Fall","Management",190,38309,"A","REVENUE MANAGEMENT","LEC","TURNER J.",14,11,1,0,0,0,0,0
"18921","2014-15","Fall","Management",190,38388,"A","APPLIED INVESTMENTS","LEC","RICHEY T.",7,0,0,0,0,3,0,0
"18922","2014-15","Fall","Management",191,38430,"A","BUSINESS COMMUN","LEC","HITE J.",12,40,0,0,0,0,0,0
"18923","2014-15","Fall","Management",198,38457,"A","ADMIN INTERNSHIP","SEM","SO K.",0,0,0,0,0,20,0,0
"18924","2014-15","Fall","Mathematics",1,44000,"A","PRE-CALCULUS","LEC","LU Z.",15,13,11,12,14,4,8,1
"18925","2014-15","Fall","Mathematics",1,44020,"A","PRE-CALCULUS","LEC","PHAM K.",23,50,50,31,24,2,6,1
"18926","2014-15","Fall","Mathematics",1,44030,"B","PRE-CALCULUS","LEC","PHAM K.",14,56,45,21,26,1,8,1
"18927","2014-15","Fall","Mathematics",2,44080,"A","CALCULUS","LEC","HOLBEN R.",28,73,74,20,23,0,4,1
"18928","2014-15","Fall","Mathematics",2,44095,"B","CALCULUS","LEC","FAMIGLIETTI C.",19,43,53,45,17,0,7,1
"18929","2014-15","Fall","Mathematics",2,44110,"C","CALCULUS","LEC","FAMIGLIETTI C.",14,42,37,20,6,0,0,0
"18930","2014-15","Fall","Mathematics",2,44125,"D","CALCULUS","LEC","HOLBEN R.",37,77,59,32,17,0,7,0
"18931","2014-15","Fall","Mathematics",2,44140,"E","CALCULUS","LEC","FAMIGLIETTI C.",24,35,35,17,6,0,0,1
"18932","2014-15","Fall","Mathematics",2,44155,"F","CALCULUS","LEC","HUBER K.",13,43,31,16,10,0,1,0
"18933","2014-15","Fall","Mathematics",2,44170,"G","CALCULUS","LEC","DONALDSON N.",13,37,36,21,10,0,2,0
"18934","2014-15","Fall","Mathematics",2,44185,"H","CALCULUS","LEC","LU Z.",18,35,22,20,18,0,0,0
"18935","2014-15","Fall","Mathematics",2,44200,"I","CALCULUS","LEC","HUBER K.",17,28,28,13,14,0,2,2
"18936","2014-15","Fall","Mathematics",2,44210,"K","CALCULUS","LEC","LU Z.",18,27,17,7,9,0,1,2
"18937","2014-15","Fall","Mathematics",2,44215,"A","CALCULUS","LEC","LEHMAN R.",47,53,57,26,34,0,0,0
"18938","2014-15","Fall","Mathematics",2,44230,"B","CALCULUS","LEC","GUAN Z.",16,29,33,22,15,0,1,2
"18939","2014-15","Fall","Mathematics",2,44245,"C","CALCULUS","LEC","ISIK M.",11,23,10,10,7,0,0,1
"18940","2014-15","Fall","Mathematics",2,44260,"D","CALCULUS","LEC","LU Z.",16,32,26,15,17,0,2,0
"18941","2014-15","Fall","Mathematics",2,44265,"E","CALCULUS","LEC","LEHMAN R.",40,54,57,26,26,0,2,0
"18942","2014-15","Fall","Mathematics",2,44275,"F","CALCULUS","LEC","KRONEWETTER J.",19,34,24,23,16,0,0,0
"18943","2014-15","Fall","Mathematics",2,44290,"G","CALCULUS","LEC","GIOVANGIGLI L.",15,16,18,10,12,0,0,0
"18944","2014-15","Fall","Mathematics",2,44305,"H","CALCULUS","LEC","KOMAROVA N.",26,21,24,22,17,0,1,2
"18945","2014-15","Fall","Mathematics",2,44320,"I","CALCULUS","LEC","SUBRAMANIAN S.",21,27,27,22,15,1,1,0
"18946","2014-15","Fall","Mathematics",2,44335,"J","CALCULUS","LEC","BRODERICK R.",5,13,14,11,12,1,1,0
"18947","2014-15","Fall","Mathematics",2,44350,"K","CALCULUS","LEC","LU Z.",8,15,13,10,12,0,0,0
"18948","2014-15","Fall","Mathematics",2,44355,"A","MULTIVAR CALCULUS","LEC","LU Z.",13,35,40,23,8,0,3,0
"18949","2014-15","Fall","Mathematics",2,44360,"B","MULTIVAR CALCULUS","LEC","HEZARI H.",63,77,65,20,10,0,1,1
"18950","2014-15","Fall","Mathematics",2,44380,"C","MULTIVAR CALCULUS","LEC","KARAMI A.",30,33,35,10,10,0,0,0
"18951","2014-15","Fall","Mathematics",2,44405,"A","MULTIVAR CALCULUS","LEC","GIOVANGIGLI L.",23,28,38,17,13,0,0,0
"18952","2014-15","Fall","Mathematics",2,44415,"B","MULTIVAR CALCULUS","LEC","DONALDSON N.",28,36,25,14,14,0,1,0
"18953","2014-15","Fall","Mathematics",3,44435,"A","INTRO LINEAR ALGBRA","LEC","KACHKOVSKIY I.",10,21,23,2,4,0,0,0
"18954","2014-15","Fall","Mathematics",3,44440,"B","INTRO LINEAR ALGBRA","LEC","WANG Q.",25,25,7,2,1,0,0,0
"18955","2014-15","Fall","Mathematics",3,44450,"C","INTRO LINEAR ALGBRA","LEC","KARAMI A.",11,12,14,6,3,0,0,0
"18956","2014-15","Fall","Mathematics",3,44460,"D","INTRO LINEAR ALGBRA","LEC","KACHKOVSKIY I.",12,11,15,5,3,0,0,1
"18957","2014-15","Fall","Mathematics",3,44465,"E","INTRO LINEAR ALGBRA","LEC","ELGART A.",16,24,5,1,1,0,0,0
"18958","2014-15","Fall","Mathematics",3,44470,"F","INTRO LINEAR ALGBRA","LEC","SILVERBERG A.",8,11,17,5,6,0,0,0
"18959","2014-15","Fall","Mathematics",3,44475,"G","INTRO LINEAR ALGBRA","LEC","SILVERBERG A.",8,13,14,6,6,0,0,0
"18960","2014-15","Fall","Mathematics",3,44480,"H","INTRO LINEAR ALGBRA","LEC","TRAN H.",11,14,18,2,2,0,0,0
"18961","2014-15","Fall","Mathematics",3,44490,"I","INTRO LINEAR ALGBRA","LEC","HUBER K.",12,16,22,0,9,0,0,0
"18962","2014-15","Fall","Mathematics",3,44495,"J","INTRO LINEAR ALGBRA","LEC","LIU K.",14,22,13,7,4,0,0,0
"18963","2014-15","Fall","Mathematics",3,44505,"A","ELEM DIFF EQUATIONS","LEC","JIA Z.",25,24,27,18,22,0,0,0
"18964","2014-15","Fall","Mathematics",3,44520,"B","ELEM DIFF EQUATIONS","LEC","DUONG S.",21,35,30,14,13,0,0,0
"18965","2014-15","Fall","Mathematics",4,44538,"A","MATH FOR ECONOMISTS","LEC","KRONEWETTER J.",31,54,25,12,5,0,1,2
"18966","2014-15","Fall","Mathematics",4,44544,"B","MATH FOR ECONOMISTS","LEC","KRONEWETTER J.",32,66,55,24,12,1,0,1
"18967","2014-15","Fall","Mathematics",13,44620,"A","INTRO ABSTRACT MATH","LEC","PANTANO A.",6,15,13,10,8,0,2,0
"18968","2014-15","Fall","Mathematics",13,44630,"B","INTRO ABSTRACT MATH","LEC","DONALDSON N.",12,14,10,5,4,1,0,1
"18969","2014-15","Fall","Mathematics",105,44632,"B","NUMERICAL ANALYSIS","LEC","JIA Z.",3,5,4,0,2,0,1,0
"18970","2014-15","Fall","Mathematics",105,44634,"B","NUMERICAL ANLYS LAB","LAB","JIA Z.",7,5,1,1,1,0,1,0
"18971","2014-15","Fall","Mathematics",105,44635,"A","NUMERICAL ANALYSIS","LEC","LOWENGRUB J.",10,13,5,1,0,0,0,0
"18972","2014-15","Fall","Mathematics",105,44638,"A","NUMERICAL ANLYS LAB","LAB","LOWENGRUB J.",26,2,1,0,0,0,0,0
"18973","2014-15","Fall","Mathematics",112,44640,"A","INT PARTIAL DIF EQU","LEC","KOMAROVA N.",21,23,6,3,3,0,1,0
"18974","2014-15","Fall","Mathematics",112,44646,"B","INT PARTIAL DIF EQU","LEC","KRUPCHYK K.",8,9,7,0,1,0,0,0
"18975","2014-15","Fall","Mathematics",113,44650,"A","MATH MODELNG IN BIO","LEC","ALLARD J.",9,6,2,1,1,0,0,0
"18976","2014-15","Fall","Mathematics",118,44690,"A","THRY DIFF EQUATIONS","LEC","BRODERICK R.",3,5,1,1,0,0,0,0
"18977","2014-15","Fall","Mathematics",120,44700,"A","INTRO GROUP THEORY","LEC","WILSON T.",10,20,18,3,3,0,0,0
"18978","2014-15","Fall","Mathematics",120,44710,"B","INTRO GROUP THEORY","LEC","PANTANO A.",6,8,7,4,4,0,1,0
"18979","2014-15","Fall","Mathematics",121,44720,"A","LINEAR ALGEBRA","LEC","XU G.",7,16,11,7,2,1,0,0
"18980","2014-15","Fall","Mathematics",130,44730,"A","PROB&STOCH PROCESS","LEC","CHEN L.",13,16,12,2,3,0,0,1
"18981","2014-15","Fall","Mathematics",130,44740,"B","PROB&STOCH PROCESS","LEC","SUBRAMANIAN S.",5,10,6,2,1,1,0,0
"18982","2014-15","Fall","Mathematics",140,44765,"A","ELEMENTARY ANALYSIS","LEC","WIYGUL D.",16,19,7,2,0,0,0,0
"18983","2014-15","Fall","Mathematics",140,44775,"B","ELEMENTARY ANALYSIS","LEC","STREETS J.",21,20,12,6,1,0,0,0
"18984","2014-15","Fall","Mathematics",147,44795,"A","COMPLEX ANALYSIS","LEC","DUONG S.",4,5,6,5,1,0,0,0
"18985","2014-15","Fall","Mathematics",150,44805,"A","INTRO TO MATH LOGIC","LEC","ZEMAN M.",7,7,10,2,1,0,0,0
"18986","2014-15","Fall","Mathematics",173,44815,"A","INTRO CRYPTOLOGY","LEC","KIM C.",9,7,0,0,2,0,1,0
"18987","2014-15","Fall","Mathematics",194,44830,"A","PROBLEM SOLVING SEM","SEM","RUBIN K.",0,0,0,0,0,13,0,0
"18988","2014-15","Fall","Mechanical and Aerospace Engineering",10,19010,"A","INTRO ENGR COMP","LEC","DABDUB D.",21,57,62,12,6,0,0,1
"18989","2014-15","Fall","Mechanical and Aerospace Engineering",30,19020,"A","STATICS","LEC","SUN L.",49,66,37,11,5,0,0,0
"18990","2014-15","Fall","Mechanical and Aerospace Engineering",52,19030,"A","COMPUTER AIDED DESN","LEC","DIMAS D.",37,47,17,0,0,3,0,0
"18991","2014-15","Fall","Mechanical and Aerospace Engineering",80,19045,"A","DYNAMICS","LEC","FARDADI M.",25,52,15,2,1,0,0,0
"18992","2014-15","Fall","Mechanical and Aerospace Engineering",91,19050,"A","INTRO THERMODYNAMIC","LEC","RANGEL R.",11,37,32,17,3,0,0,0
"18993","2014-15","Fall","Mechanical and Aerospace Engineering",107,19065,"A","FLUID THERMAL LAB","LEC","JARRAHBASHI D.",82,90,35,4,2,0,0,0
"18994","2014-15","Fall","Mechanical and Aerospace Engineering",108,19080,"A","AEROSPACE LAB","LEC","PUGA A.",12,28,16,4,1,0,0,0
"18995","2014-15","Fall","Mechanical and Aerospace Engineering",110,19095,"A","COMB & FUEL CELLS","LEC","MCDONELL V.",20,13,4,0,0,0,0,0
"18996","2014-15","Fall","Mechanical and Aerospace Engineering",115,19100,"A","APPL ENGR THERMODYN","LEC","BROUWER J.",35,78,71,30,8,0,0,0
"18997","2014-15","Fall","Mechanical and Aerospace Engineering",117,19110,"A","SOLAR RENEWABLES","LEC","WANG Y.",14,15,3,0,0,0,0,0
"18998","2014-15","Fall","Mechanical and Aerospace Engineering",120,19115,"A","HEAT & MASS TRANSFR","LEC","POPOV P.",14,32,13,2,0,0,0,0
"18999","2014-15","Fall","Mechanical and Aerospace Engineering",130,19130,"A","INTRO FLUID MECHS","LEC","RANGEL R.",13,53,72,23,4,0,0,0
"19000","2014-15","Fall","Mechanical and Aerospace Engineering",136,19140,"A","AERODYNAMICS","LEC","LIEBECK R.",10,33,32,7,6,0,0,0
"19001","2014-15","Fall","Mechanical and Aerospace Engineering",150,19150,"A","MECHANICS OF STRCTR","LEC","VALDEVIT L.",34,63,63,37,18,0,1,0
"19002","2014-15","Fall","Mechanical and Aerospace Engineering",150,19159,"1A","MECH OF STRUCT LAB","LAB","KULINSKY L.",11,9,0,0,0,0,0,0
"19003","2014-15","Fall","Mechanical and Aerospace Engineering",150,19160,"2A","MECH OF STRUCT LAB","LAB","KULINSKY L.",17,2,1,0,0,0,0,0
"19004","2014-15","Fall","Mechanical and Aerospace Engineering",150,19161,"3A","MECH OF STRUCT LAB","LAB","KULINSKY L.",15,2,3,0,0,0,0,0
"19005","2014-15","Fall","Mechanical and Aerospace Engineering",150,19162,"4A","MECH OF STRUCT LAB","LAB","KULINSKY L.",5,5,0,0,0,0,0,0
"19006","2014-15","Fall","Mechanical and Aerospace Engineering",150,19163,"5A","MECH OF STRUCT LAB","LAB","KULINSKY L.",12,7,1,0,0,0,0,0
"19007","2014-15","Fall","Mechanical and Aerospace Engineering",150,19164,"6A","MECH OF STRUCT LAB","LAB","KULINSKY L.",15,0,2,0,0,0,0,0
"19008","2014-15","Fall","Mechanical and Aerospace Engineering",150,19165,"7A","MECH OF STRUCT LAB","LAB","KULINSKY L.",6,8,0,0,0,0,0,0
"19009","2014-15","Fall","Mechanical and Aerospace Engineering",150,19166,"8A","MECH OF STRUCT LAB","LAB","KULINSKY L.",10,0,3,0,0,0,0,0
"19010","2014-15","Fall","Mechanical and Aerospace Engineering",150,19167,"9A","MECH OF STRUCT LAB","LAB","KULINSKY L.",19,1,0,0,0,0,0,0
"19011","2014-15","Fall","Mechanical and Aerospace Engineering",150,19168,"10A","MECH OF STRUCT LAB","LAB","KULINSKY L.",19,1,0,0,0,0,0,0
"19012","2014-15","Fall","Mechanical and Aerospace Engineering",150,19169,"11A","MECH OF STRUCT LAB","LAB","KULINSKY L.",12,3,0,0,0,0,0,0
"19013","2014-15","Fall","Mechanical and Aerospace Engineering",150,19171,"13A","MECH OF STRUCT LAB","LAB","KULINSKY L.",11,7,0,0,0,0,0,0
"19014","2014-15","Fall","Mechanical and Aerospace Engineering",150,19172,"14A","MECH OF STRUCT LAB","LAB","KULINSKY L.",15,1,0,1,0,0,0,0
"19015","2014-15","Fall","Mechanical and Aerospace Engineering",170,19175,"A","INTRO CNTRL SYSTEMS","LEC","SIDERIS A.",36,77,64,37,2,0,0,0
"19016","2014-15","Fall","Mechanical and Aerospace Engineering",188,19190,"A","EGR DESIGN INDUSTRY","LEC","MCDONELL V.",6,5,0,0,0,0,0,0
"19017","2014-15","Fall","Mechanical and Aerospace Engineering",189,19205,"B","AIAA DSN BL FLY I","TUT","LIEBECK R.",20,0,0,0,0,0,0,0
"19018","2014-15","Fall","Mechanical and Aerospace Engineering",189,19210,"C","AIAA HMN PWD AP I","TUT","LIEBECK R.",11,4,0,0,0,0,0,0
"19019","2014-15","Fall","Mechanical and Aerospace Engineering",189,19225,"F","FUEL CELL BATTERY I","TUT","WANG Y.",14,0,0,0,0,0,0,0
"19020","2014-15","Fall","Mechanical and Aerospace Engineering",189,19245,"J","RACECAR ENGR I","TUT","MCCARTHY J.",54,2,1,0,0,0,0,1
"19021","2014-15","Fall","Mechanical and Aerospace Engineering",189,19250,"K","REHAB ROBOTICS I","TUT","REINKENSMEYER D.",15,0,0,0,0,0,0,0
"19022","2014-15","Fall","Mechanical and Aerospace Engineering",189,19275,"O","ROCKET PROJ I","TUT","MEASE K.",8,3,0,0,0,0,0,0
"19023","2014-15","Fall","Mechanical and Aerospace Engineering",189,19305,"U","WIND ENERGY I","TUT","WANG Y.",16,0,0,0,0,0,0,0
"19024","2014-15","Fall","Mechanical and Aerospace Engineering",189,19310,"V","OPTICAL DESIGN I","TUT","SIDERIS A.",10,2,0,0,0,0,0,0
"19025","2014-15","Fall","Mechanical and Aerospace Engineering",189,19320,"X","FUEL CELL I","TUT","BROUWER J.",11,0,0,0,0,0,0,0
"19026","2014-15","Fall","Mechanical and Aerospace Engineering",195,19410,"D","ENGR PROJ DEV I","LEC","MEASE K.",16,3,0,0,2,0,0,0
"19027","2014-15","Fall","Mechanical and Aerospace Engineering",195,19437,"K","ENGR PROJ DEV I","LEC","TAHA H.",25,0,0,0,0,0,0,0
"19028","2014-15","Fall","Music",3,4000,"A","INTRO TO MUSIC","LEC","ALEXANDER K.",272,48,8,2,5,9,1,0
"19029","2014-15","Fall","Music",10,4020,"A","PIANO FOR MAJORS","STU","GRIFFITT BEDELIAN.",6,4,1,0,0,0,0,0
"19030","2014-15","Fall","Music",15,4042,"B","MUSICIANSHIP I","LEC","SCHAER M.",4,5,3,0,0,0,0,0
"19031","2014-15","Fall","Music",16,4050,"A","MUSIC THEORY","LEC","KNIGHT R.",9,6,1,0,1,0,0,0
"19032","2014-15","Fall","Music",16,4060,"A","THEORY/MUSICIANSHIP","LEC","DOBRIAN J.",12,14,5,0,0,0,0,0
"19033","2014-15","Fall","Music",25,4067,"A","MUSIC FUNDAMENTALS","LEC","SCHAER M.",8,2,5,0,0,4,0,0
"19034","2014-15","Fall","Music",40,4070,"A","HISTORY EURPN MUSIC","LEC","REARDON C.",5,6,13,11,2,0,0,1
"19035","2014-15","Fall","Music",82,4180,"A","PERSIAN MUS:MAHUR","LEC","OMOUMI H.",12,0,0,0,0,0,0,0
"19036","2014-15","Fall","Music",156,4225,"A","SONG LITERATURE","LEC","BUCK R.",11,1,0,0,0,1,0,0
"19037","2014-15","Fall","Music",160,4330,"A","UNIV ORCHESTRA","STU","TUCKER S.",46,1,0,0,0,0,0,0
"19038","2014-15","Fall","Music",161,4340,"A","WIND ENSEMBLE","STU","MCKEOWN K.",54,0,0,0,0,0,0,0
"19039","2014-15","Fall","Music",171,4530,"A","CHAMBER SINGERS","STU","SCHAER M.",19,0,0,0,0,0,0,0
"19040","2014-15","Fall","Music",176,4550,"A","ENS:CLASSICAL","STU","PARKINS M.",56,0,0,0,0,0,0,0
"19041","2014-15","Fall","Music",178,4600,"A","JAZZ ORCHESTRA","STU","Rodriguez B.",14,0,0,0,0,1,0,0
"19042","2014-15","Fall","Nursing Science",110,88000,"A","FRAMEWKS PROF NURSG","LEC","MULNARD R.",29,15,0,0,0,0,0,0
"19043","2014-15","Fall","Nursing Science",112,88005,"A","FNDATNS PROF NURSG","LAB","MOVIUS M.",39,5,0,0,0,0,0,0
"19044","2014-15","Fall","Nursing Science",114,88010,"A","APPLD PHARMACOLOGY","LEC","EVANGELISTA L.",22,21,1,0,0,0,0,0
"19045","2014-15","Fall","Nursing Science",118,88015,"A","HUMAN HLTH DIS I","LEC","MILBURY B.",8,25,11,0,0,0,0,0
"19046","2014-15","Fall","Nursing Science",130,88100,"A","MATERNTY&WOMNS HLTH","LEC","MIRANDA-WOOD C.",27,16,0,0,0,0,0,0
"19047","2014-15","Fall","Nursing Science",132,88110,"A","PEDIATRICS","LEC","SAUNDERS K.",35,8,0,0,0,0,0,0
"19048","2014-15","Fall","Persian",1,30250,"A","FUNDAMENTALS","LEC","KIAN S.",16,2,1,0,0,1,1,0
"19049","2014-15","Fall","Persian",2,30260,"A","INTERMEDIATE","LEC","KIAN S.",9,0,0,0,0,1,0,0
"19050","2014-15","Fall","Persian",50,30270,"A","IRANIAN CINEMA","LEC","KIAN S.",37,0,0,0,0,0,0,0
"19051","2014-15","Fall","Pharmaceutical Sciences",120,88500,"A","HUMAN PHYSIOLOGY","LEC","SCHRINER S.",77,63,22,0,2,0,0,0
"19052","2014-15","Fall","Pharmaceutical Sciences",120,88509,"A","PHYSIOLOGY LAB","LAB","SCHRINER S.",157,17,0,0,1,0,1,0
"19053","2014-15","Fall","Pharmaceutical Sciences",171,88520,"A","PHYSICAL BIOCHEM","LEC","MOBLEY D.",67,63,43,5,2,0,0,0
"19054","2014-15","Fall","Pharmaceutical Sciences",172,88528,"A","TOPICS IN PHARM SCI","LEC","FRUEHAUF J.",0,0,0,0,0,147,0,0
"19055","2014-15","Fall","Pharmaceutical Sciences",174,88530,"A","BIOPHARM & NANOMED","LEC","ZHAO W.",87,94,0,0,0,0,0,0
"19056","2014-15","Fall","Pharmaceutical Sciences",174,88541,"A","BIOPHARM & NANO LAB","LAB","KWON Y.",7,10,0,0,0,0,0,0
"19057","2014-15","Fall","Pharmaceutical Sciences",174,88542,"B","BIOPHARM & NANO LAB","LAB","KWON Y.",8,15,0,0,0,0,0,0
"19058","2014-15","Fall","Pharmaceutical Sciences",174,88543,"C","BIOPHARM & NANO LAB","LAB","KWON Y.",9,14,2,0,0,0,0,0
"19059","2014-15","Fall","Pharmaceutical Sciences",174,88545,"E","BIOPHARM & NANO LAB","LAB","KWON Y.",13,11,0,0,0,0,0,0
"19060","2014-15","Fall","Pharmaceutical Sciences",174,88546,"F","BIOPHARM & NANO LAB","LAB","KWON Y.",6,17,1,0,0,0,0,0
"19061","2014-15","Fall","Pharmaceutical Sciences",174,88547,"G","BIOPHARM & NANO LAB","LAB","KWON Y.",7,15,0,0,0,0,0,0
"19062","2014-15","Fall","Pharmaceutical Sciences",174,88548,"H","BIOPHARM & NANO LAB","LAB","KWON Y.",15,8,1,0,0,0,0,0
"19063","2014-15","Fall","Philosophy",1,30300,"A","INTRO TO PHILOSOPHY","LEC","GREENBERG S.",49,48,16,3,7,9,1,1
"19064","2014-15","Fall","Philosophy",2,30320,"A","PUZZLES & PARADOXES","LEC","SMITH D.",11,24,2,0,1,1,0,1
"19065","2014-15","Fall","Philosophy",10,30380,"A","HIST ANCIENT PHILOS","LEC","PERIN C.",20,34,7,1,5,1,1,1
"19066","2014-15","Fall","Philosophy",29,30400,"A","CRITICAL REASONING","LEC","HEIS J.",26,23,16,4,1,6,2,0
"19067","2014-15","Fall","Philosophy",103,30420,"A","INTR TO MORAL PHIL","LEC","HELMREICH J.",21,22,17,1,3,0,0,0
"19068","2014-15","Fall","Philosophy",105,30440,"A","ELEMENTARY SET THRY","LEC","WALSH S.",7,7,6,1,2,0,0,0
"19069","2014-15","Fall","Philosophy",106,30450,"A","MODAL LOGIC","LEC","WALSH S.",7,3,1,0,4,0,1,1
"19070","2014-15","Fall","Philosophy",116,30470,"A","HEIDEGGER","LEC","SCHWAB M.",8,9,0,1,0,1,0,1
"19071","2014-15","Fall","Philosophy",122,30480,"A","PHILOSOPHY OF MIND","LEC","FIOCCO M.",5,7,5,0,4,0,0,0
"19072","2014-15","Fall","Philosophy",132,30490,"A","SOCIAL CONTRACT","LEC","JOLLEY S.",5,18,5,0,1,2,0,2
"19073","2014-15","Fall","Philosophy",140,30500,"A","RISE OF SCIENCE","LEC","RAPHAEL R.",8,4,1,1,0,0,0,0
"19074","2014-15","Fall","Physical Sciences",5,49020,"A","INTRO SCI/MATH TCHG","SEM","SHANAHAN T.",8,5,1,0,1,0,0,0
"19075","2014-15","Fall","Physical Sciences",5,49025,"B","INTRO SCI/MATH TCHG","SEM","HYDE K.",9,2,1,0,0,1,0,0
"19076","2014-15","Fall","Physical Sciences",139,49200,"A","TECHNICAL WRITING","LEC","DALY A.",15,12,0,0,0,0,0,0
"19077","2014-15","Fall","Physics",2,47000,"A","INTRO MATH METHODS","LEC","BARTH A.",70,126,45,14,4,0,2,0
"19078","2014-15","Fall","Physics",2,47030,"B","INTRO MATH METHODS","LEC","SIWY Z.",51,109,42,6,0,1,0,0
"19079","2014-15","Fall","Physics",3,47100,"A","BASIC PHYSICS I","LEC","WU R.",73,151,145,8,4,2,4,0
"19080","2014-15","Fall","Physics",3,47130,"B","BASIC PHYSICS I","LEC","SOBEL H.",62,114,95,16,34,3,2,0
"19081","2014-15","Fall","Physics",3,47160,"A","BASIC PHYSICS III","LEC","KIRKBY A.",188,125,23,1,1,0,0,0
"19082","2014-15","Fall","Physics",3,47181,"1","BAS PHYSICS LAB III","LAB","XIA J.",16,4,1,1,0,0,0,0
"19083","2014-15","Fall","Physics",3,47182,"2","BAS PHYSICS LAB III","LAB","XIA J.",4,15,0,0,0,0,0,0
"19084","2014-15","Fall","Physics",3,47183,"3","BAS PHYSICS LAB III","LAB","XIA J.",8,14,0,0,0,0,0,0
"19085","2014-15","Fall","Physics",3,47184,"4","BAS PHYSICS LAB III","LAB","XIA J.",0,20,2,0,0,0,0,0
"19086","2014-15","Fall","Physics",3,47185,"5","BAS PHYSICS LAB III","LAB","XIA J.",9,10,3,0,0,0,0,0
"19087","2014-15","Fall","Physics",3,47186,"6","BAS PHYSICS LAB III","LAB","XIA J.",7,15,0,0,0,0,0,0
"19088","2014-15","Fall","Physics",3,47187,"7","BAS PHYSICS LAB III","LAB","XIA J.",8,11,2,0,0,0,0,0
"19089","2014-15","Fall","Physics",3,47188,"8","BAS PHYSICS LAB III","LAB","XIA J.",8,9,5,0,0,0,0,0
"19090","2014-15","Fall","Physics",3,47189,"9","BAS PHYSICS LAB III","LAB","XIA J.",5,11,5,0,0,0,0,0
"19091","2014-15","Fall","Physics",3,47190,"10","BAS PHYSICS LAB III","LAB","XIA J.",6,7,3,0,0,0,0,0
"19092","2014-15","Fall","Physics",3,47191,"11","BAS PHYSICS LAB III","LAB","XIA J.",4,12,4,0,0,0,0,0
"19093","2014-15","Fall","Physics",3,47192,"12","BAS PHYSICS LAB III","LAB","XIA J.",7,11,2,0,0,0,0,0
"19094","2014-15","Fall","Physics",3,47193,"13","BAS PHYSICS LAB III","LAB","XIA J.",6,10,6,0,0,0,0,0
"19095","2014-15","Fall","Physics",3,47194,"14","BAS PHYSICS LAB III","LAB","XIA J.",6,16,0,0,0,0,0,0
"19096","2014-15","Fall","Physics",3,47195,"15","BAS PHYSICS LAB III","LAB","XIA J.",3,13,3,0,0,0,0,0
"19097","2014-15","Fall","Physics",3,47196,"16","BAS PHYSICS LAB III","LAB","XIA J.",5,9,5,0,0,0,0,1
"19098","2014-15","Fall","Physics",3,47197,"17","BAS PHYSICS LAB III","LAB","XIA J.",0,20,1,0,0,0,0,0
"19099","2014-15","Fall","Physics",3,47198,"18","BAS PHYSICS LAB III","LAB","XIA J.",7,10,4,0,0,0,0,0
"19100","2014-15","Fall","Physics",3,47199,"19","BAS PHYSICS LAB III","LAB","XIA J.",8,9,4,0,0,0,0,0
"19101","2014-15","Fall","Physics",3,47200,"20","BAS PHYSICS LAB III","LAB","XIA J.",5,10,5,0,0,0,0,0
"19102","2014-15","Fall","Physics",3,47202,"22","BAS PHYSICS LAB III","LAB","XIA J.",6,10,4,0,0,1,0,0
"19103","2014-15","Fall","Physics",3,47203,"23","BAS PHYSICS LAB III","LAB","XIA J.",7,11,3,1,0,0,0,0
"19104","2014-15","Fall","Physics",3,47204,"24","BAS PHYSICS LAB III","LAB","XIA J.",10,7,4,0,0,0,0,0
"19105","2014-15","Fall","Physics",7,47230,"A","CLASSICAL PHYSICS","LEC","SMY M.",19,38,38,12,2,0,0,0
"19106","2014-15","Fall","Physics",7,47240,"B","CLASSICAL PHYSICS","LEC","RAJARAMAN A.",66,73,88,32,6,1,0,0
"19107","2014-15","Fall","Physics",7,47250,"C","CLASSICAL PHYSICS","LEC","WHITESON D.",14,17,0,0,0,0,0,0
"19108","2014-15","Fall","Physics",7,47261,"1","CLASS PHYSICS LAB","LAB","MURGIA S.",29,2,0,0,0,0,0,0
